loss,mae,val_loss,val_mae,learning_rate
0.6102533340454102,0.7752797603607178,0.445809930562973,0.7391683459281921,0.0007999999797903001
0.5362310409545898,0.6692235469818115,0.3889797329902649,0.6287216544151306,0.0007999999797903001
0.4632931649684906,0.5673205256462097,0.339282363653183,0.5307389497756958,0.0007999999797903001
0.40285274386405945,0.4834458529949188,0.30953308939933777,0.4771564304828644,0.0007999999797903001
0.38088616728782654,0.4595269560813904,0.2835272550582886,0.4278702437877655,0.0007999999797903001
0.3236127197742462,0.37904077768325806,0.27306485176086426,0.4086114764213562,0.0007999999797903001
0.3244304955005646,0.3787466287612915,0.2561377286911011,0.3773801922798157,0.0007999999797903001
0.2943226993083954,0.3415411710739136,0.23956072330474854,0.3459654152393341,0.0007999999797903001
0.3065375089645386,0.35452279448509216,0.2395830750465393,0.3497459292411804,0.0007999999797903001
0.2924819886684418,0.33799272775650024,0.25832098722457886,0.3901272714138031,0.0007999999797903001
0.29504817724227905,0.34133851528167725,0.26297980546951294,0.40412163734436035,0.0007999999797903001
0.2906312346458435,0.3379078209400177,0.24584101140499115,0.3707554340362549,0.0007999999797903001
0.2813979387283325,0.3306660056114197,0.24952541291713715,0.38070520758628845,0.0007999999797903001
0.2730254828929901,0.3185662627220154,0.2484239637851715,0.38159996271133423,0.0007999999797903001
0.3004797101020813,0.35879024863243103,0.23949569463729858,0.3665679395198822,0.0007999999797903001
0.28420495986938477,0.3387853503227234,0.24869537353515625,0.388155996799469,0.0007999999797903001
0.27192389965057373,0.32335227727890015,0.24162624776363373,0.37317073345184326,0.0007999999797903001
0.26795244216918945,0.3205394744873047,0.22660799324512482,0.344277024269104,0.0007999999797903001
0.2657395005226135,0.31826141476631165,0.2243252396583557,0.34288573265075684,0.0007999999797903001
0.2598212659358978,0.3108730614185333,0.22929362952709198,0.3543928563594818,0.0007999999797903001
0.23762266337871552,0.27965524792671204,0.22426868975162506,0.3457440137863159,0.0007999999797903001
0.26372721791267395,0.31740814447402954,0.21575187146663666,0.3317701816558838,0.0007999999797903001
0.2717919945716858,0.32958877086639404,0.2128792256116867,0.3267391324043274,0.0007999999797903001
0.24104483425617218,0.28751012682914734,0.2166520059108734,0.33614200353622437,0.0007999999797903001
0.2352714091539383,0.27913177013397217,0.2275504469871521,0.362473726272583,0.0007999999797903001
0.2501903474330902,0.3010028302669525,0.22364509105682373,0.35541048645973206,0.0007999999797903001
0.23251014947891235,0.2779466509819031,0.21292196214199066,0.3336278796195984,0.0007999999797903001
0.235087588429451,0.28411442041397095,0.20386117696762085,0.31547048687934875,0.0007999999797903001
0.23651088774204254,0.2844421863555908,0.20643818378448486,0.3230482339859009,0.0007999999797903001
0.2315163016319275,0.2787838578224182,0.20473787188529968,0.3205040991306305,0.0007999999797903001
0.2457059919834137,0.30228498578071594,0.21272100508213043,0.3402164578437805,0.0007999999797903001
0.2368319183588028,0.2905527651309967,0.21320922672748566,0.3413069248199463,0.0007999999797903001
0.2378389984369278,0.2956085205078125,0.19945941865444183,0.31248411536216736,0.0007999999797903001
0.22114408016204834,0.2710936367511749,0.19902735948562622,0.3146737515926361,0.0007999999797903001
0.20293816924095154,0.24288791418075562,0.1959163099527359,0.30946043133735657,0.0007999999797903001
0.2214929610490799,0.26982253789901733,0.1990990787744522,0.31670552492141724,0.0007999999797903001
0.24153223633766174,0.29955026507377625,0.19326633214950562,0.3055281937122345,0.0007999999797903001
0.2294207066297531,0.28611648082733154,0.18825305998325348,0.29720333218574524,0.0007999999797903001
0.2063707411289215,0.2527432143688202,0.19240865111351013,0.30915766954421997,0.0007999999797903001
0.20266251266002655,0.24888591468334198,0.20664680004119873,0.3405665457248688,0.0007999999797903001
0.20122428238391876,0.2449554055929184,0.20631802082061768,0.34052228927612305,0.0007999999797903001
0.20941446721553802,0.26028820872306824,0.19444838166236877,0.3156241476535797,0.0007999999797903001
0.2076420933008194,0.2541211247444153,0.2004150003194809,0.32964441180229187,0.0007999999797903001
0.19790850579738617,0.24166473746299744,0.19158989191055298,0.3121303915977478,0.0007999999797903001
0.1916206330060959,0.23441536724567413,0.1935262233018875,0.3182903826236725,0.0007999999797903001
0.21169452369213104,0.2608555257320404,0.19224026799201965,0.31473854184150696,0.0007999999797903001
0.1958296298980713,0.24098381400108337,0.19411087036132812,0.3206985592842102,0.0007999999797903001
0.21237348020076752,0.26533716917037964,0.19025129079818726,0.31466367840766907,0.0007999999797903001
0.20512674748897552,0.25787055492401123,0.19135619699954987,0.3188384473323822,0.0007999999797903001
0.20389330387115479,0.2570909261703491,0.1893751174211502,0.31495559215545654,0.0007999999797903001
0.21096153557300568,0.26696494221687317,0.1855802983045578,0.3071386218070984,0.0007999999797903001
0.20138302445411682,0.2533855736255646,0.18372520804405212,0.30349835753440857,0.0007999999797903001
0.19067227840423584,0.23662787675857544,0.18503150343894958,0.3060128390789032,0.0007999999797903001
0.19106809794902802,0.23838374018669128,0.1906859129667282,0.31978633999824524,0.0007999999797903001
0.19370430707931519,0.24150381982326508,0.19445891678333282,0.3290809094905853,0.0007999999797903001
0.19837741553783417,0.2519858777523041,0.18318332731723785,0.3053933382034302,0.0007999999797903001
0.20288096368312836,0.2590715289115906,0.1870405226945877,0.3138001263141632,0.0007999999797903001
0.1915176957845688,0.23966960608959198,0.1857403963804245,0.3133010268211365,0.0007999999797903001
0.2059640884399414,0.26107993721961975,0.18868929147720337,0.3195977210998535,0.0007999999797903001
0.20262320339679718,0.2576054632663727,0.18259792029857635,0.306995153427124,0.0007999999797903001
0.19660668075084686,0.2500576972961426,0.18148884177207947,0.30525892972946167,0.0007999999797903001
0.1760585755109787,0.22328481078147888,0.18913820385932922,0.32348528504371643,0.0007999999797903001
