county,year,month,NDVI,EVI,LST,GPP,气温,降水,辐射,DEM_Mean,DEM_Std,单产
临湘市,2019,4,0.5557567477226257,0.3082649111747741,27.73444557189941,0.1825889945030212,17.87210464477539,2519.5234375,8235.4443359375,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,5,0.5998693704605103,0.3618014752864837,26.50815773010254,0.1895384490489959,21.166149139404297,2493.88623046875,9305.2470703125,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,6,0.6412462592124939,0.4154096841812134,29.42671203613281,0.1993823796510696,25.228416442871094,3289.41357421875,9641.60546875,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,7,0.7022992372512817,0.5026842951774597,30.29327392578125,0.1998852044343948,27.669309616088867,2515.439208984375,11200.7255859375,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,8,0.6823782920837402,0.4291477501392364,30.931440353393555,0.2010620236396789,30.05129814147949,307.216796875,12717.7998046875,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,9,0.5596022009849548,0.3390410244464874,31.629528045654297,0.187666580080986,26.188989639282227,233.6270446777344,11056.6865234375,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2019,10,0.5396215915679932,0.2914022803306579,24.644325256347656,0.1807672977447509,19.48309326171875,676.8424682617188,7329.5810546875,219.88993464052288,167.57601233995416,6.342708120269994
临湘市,2020,4,0.6282980299009332,0.3687025000729653,25.83323419847453,0.14736495376564562,16.569278717041016,1326.0087890625,9945.1904296875,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,5,0.5881887063683783,0.38108114509880225,26.0435245177623,0.15034603262103116,22.88862991333008,2558.838623046875,10253.333984375,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,6,0.4864095937953567,0.3659246827027689,28.853138883086455,0.15130247363733854,25.965639114379883,4326.87548828125,8299.5625,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,7,0.7405212276413026,0.49039934843051347,29.32204283594262,0.15007969466337967,26.7888240814209,5468.966796875,8480.67578125,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,8,0.7396994427371011,0.49746865364448617,30.480175251284624,0.154678446833652,28.482295989990234,2072.166015625,12298.2470703125,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,9,0.5880860243970277,0.36332748779240814,25.96740043435525,0.14168456769637147,22.005334854125977,2838.97119140625,6584.232421875,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2020,10,0.6361566869330013,0.3179692249932043,21.271643652285405,0.138978473240336,16.463497161865234,872.237060546875,5733.57177734375,219.88993464052288,167.57601233995416,6.379432624113475
临湘市,2021,4,0.382366418838501,0.2279694080352783,25.35628128051757,0.1835701018571853,15.86247730255127,3001.29248046875,5342.40234375,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,5,0.6141216158866882,0.3858402967453003,26.996559143066406,0.1895824521780014,21.635257720947266,4816.73486328125,9016.455078125,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,6,0.6949783563613892,0.4816410541534424,30.66259765625,0.1965127736330032,25.95240020751953,2397.9248046875,10612.3212890625,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,7,0.6912336349487305,0.487185001373291,30.9377498626709,0.1964806914329528,28.404664993286133,2598.0986328125,11152.28125,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,8,0.7228350043296814,0.4833522737026214,30.52413558959961,0.197034552693367,27.415985107421875,3165.515625,9465.3056640625,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,9,0.6567716598510742,0.4054805934429168,30.152965545654297,0.1993878632783889,26.35288429260254,762.3978271484375,11078.2744140625,219.88993464052288,167.57601233995416,6.556645657430531
临湘市,2021,10,0.5984209179878235,0.3411216139793396,21.075483322143555,0.1805121600627899,17.727062225341797,888.9029541015625,6615.18798828125,219.88993464052288,167.57601233995416,6.556645657430531
临澧县,2012,4,0.3319814801216125,0.2158294320106506,24.525665283203125,0.0741241574287414,17.949975967407227,2201.850341796875,8246.2490234375,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,5,0.5649226307868958,0.3711321353912353,28.680131912231445,0.0810550302267074,21.986129760742188,2591.0908203125,8888.5712890625,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,6,0.6701245307922363,0.4529771208763122,29.93753242492676,0.0821873843669891,26.06820297241211,2278.678466796875,10443.912109375,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,7,0.6922613382339478,0.4671371877193451,29.96261215209961,0.0866445153951644,28.62430191040039,4313.31396484375,11268.3115234375,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,8,0.7035303711891174,0.4541832208633423,29.746129989624023,0.0860934853553772,27.428285598754883,1260.3056640625,10868.8251953125,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,9,0.5848827958106995,0.3631943166255951,27.29613876342773,0.0786601677536964,23.05988883972168,1032.4263916015625,8864.2666015625,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2012,10,0.5469949245452881,0.296467125415802,22.267627716064453,0.066570833325386,18.14773368835449,1502.2989501953125,5784.10546875,89.23833152426732,48.63672363655008,5.551878482833004
临澧县,2013,4,0.491494357585907,0.3063178658485412,25.591920852661133,0.0713336542248725,17.046749114990234,1573.4686279296875,9466.2158203125,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,5,0.5731369256973267,0.3572352528572082,30.33317947387696,0.080697126686573,22.359102249145508,2091.882568359375,9608.4365234375,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,6,0.6847429871559143,0.47071573138237,31.450868606567383,0.0877645611763,26.12138557434082,2454.866455078125,11310.435546875,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,7,0.7039304375648499,0.4962809681892395,31.8099422454834,0.0873443707823753,30.447961807250977,810.6451416015625,13291.8369140625,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,8,0.5871506333351135,0.3790770173072815,34.144168853759766,0.0750625431537628,30.4355411529541,1493.693603515625,11531.8017578125,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,9,0.593744158744812,0.3365840315818786,27.573400497436523,0.078075036406517,22.332752227783203,2347.284423828125,7486.31787109375,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2013,10,0.5547406077384949,0.3055433332920074,26.19410514831543,0.069765605032444,19.134126663208008,139.1645050048828,9086.556640625,89.23833152426732,48.63672363655008,5.4851699463327375
临澧县,2014,4,0.500636875629425,0.3098522424697876,24.2030086517334,0.0700634345412254,17.361316680908203,2527.017578125,7724.51708984375,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,5,0.5248196125030518,0.333853930234909,27.21885108947754,0.0737896263599395,21.379039764404297,2327.12646484375,9126.0390625,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,6,0.4811744689941406,0.3424381017684936,27.14602470397949,0.078065387904644,25.116596221923828,2051.544677734375,8582.8271484375,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,7,0.7262935638427734,0.478491872549057,31.263399124145508,0.0875671431422233,26.92759895324707,4666.6826171875,9949.072265625,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,8,0.7098945379257202,0.4590242803096771,29.271371841430664,0.0835265964269638,25.44603729248047,2497.0927734375,8391.4609375,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,9,0.5638012290000916,0.3373193740844726,27.89559364318848,0.080612912774086,22.99257469177246,1057.657470703125,6993.23388671875,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2014,10,0.5308449864387512,0.3164769113063812,25.76505851745605,0.0699486657977104,19.671794891357425,1661.451904296875,8464.076171875,89.23833152426732,48.63672363655008,5.565833184497231
临澧县,2015,4,0.503316342830658,0.2811479270458221,24.15804672241211,0.0735739320516586,16.69872283935547,1794.68359375,8675.11328125,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,5,0.6097927093505859,0.3986152410507202,27.54590034484864,0.0791005939245224,22.33389472961425,2263.108154296875,8922.041015625,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,6,0.6776617765426636,0.4506127536296844,28.632783889770508,0.0812642201781272,24.795934677124023,3354.213623046875,8248.146484375,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,7,0.7072333097457886,0.5035150647163391,31.813720703125,0.0913346484303474,26.38801956176757,1755.0361328125,10667.1953125,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,8,0.6409697532653809,0.4112812578678131,31.727632522583008,0.0861666053533554,27.573993682861328,766.1257934570312,11371.1904296875,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,9,0.5699259638786316,0.3181720674037933,29.208070755004883,0.0755819305777549,24.581937789916992,1028.5863037109375,8139.4423828125,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2015,10,0.541130006313324,0.3179593384265899,27.326387405395508,0.0713197067379951,19.693090438842773,702.503662109375,8080.56640625,89.23833152426732,48.63672363655008,5.6123392857142855
临澧县,2016,4,0.5485626596719008,0.3419368459023257,26.16741339473952,0.08371097921138514,18.483688354492188,2358.74658203125,7889.939453125,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,5,0.6082494684108254,0.39567059013968214,28.77647645875583,0.09158743988407615,20.762744903564453,2109.578125,9134.4609375,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,6,0.6279102101184436,0.4014879991246548,30.622660440318224,0.09140810774309985,24.87664222717285,3430.40478515625,9100.75,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,7,0.7137824259735048,0.4814752137927695,30.86661128412926,0.09460918583058578,28.48279571533203,4385.75048828125,10523.7353515625,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,8,0.6970350368217735,0.4589933485286443,30.308228268533995,0.09226116591493458,27.743810653686523,2626.406494140625,9950.9189453125,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,9,0.5794089025149031,0.3537970512115347,29.60894804634471,0.08562747153662699,24.55471992492676,760.802734375,9453.7333984375,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2016,10,0.4588821458271577,0.2518477121519736,25.559094263300985,0.07342114141584716,18.341217041015625,1358.3494873046875,4841.5517578125,89.23833152426732,48.63672363655008,5.920678571428572
临澧县,2017,4,0.5286656022071838,0.3342213332653045,26.236730575561523,0.0782317966222763,17.535327911376953,1887.9716796875,8819.130859375,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2017,5,0.5869864821434021,0.3781340420246124,30.084875106811523,0.0805864259600639,22.470844268798828,1221.69921875,11425.849609375,89.23833152426732,48.63672363655008,6.047108152674763
